"","V1","V2","V3","V4","V5","V6"
"1",26.5261574745178,8.41114611625671,2.51039690971375,2.2363067150116,2.78435564041138,2.78388152122498
"2",26.6226023197174,7.64983186721802,2.77207365036011,2.20891017913818,2.6345000743866,2.5081139087677
"3",21.5848043441772,6.66555299758911,2.01899518966675,2.17109112739563,2.1488302230835,2.61950159072876
"4",41.1400167942047,9.65960698127747,2.63834962844849,3.1057523727417,3.04835004806519,2.96085839271545
