"","V1","V2","V3","V4","V5","V6"
"1",98.5199949741364,19.1285760402679,13.3990724086761,13.341432094574,14.7703051567078,17.6750981807709
"2",91.5529463291168,20.4280035495758,11.8875403404236,13.6762819290161,14.2044558525085,15.5814287662506
"3",72.5767545700073,15.7958002090454,10.4368603229523,11.3471655845642,12.1055948734283,13.730660200119
"4",8.88720965385437,1.98191928863525,2.00622963905334,1.97060465812683,2.29899334907532,3.00768899917603
