"","V1","V2","V3","V4","V5","V6"
"1",24.7214570522308,7.48309960365295,2.5103796005249,2.81319727897644,2.45119166374207,3.10243921279907
"2",25.9849364757538,8.64980835914612,2.58922805786133,2.42198925018311,2.51520476341248,2.83860969543457
"3",30.0148519992828,5.91545429229736,2.26866388320923,2.34089484214783,2.59415912628174,2.34534282684326
"4",38.3103469848633,8.05615582466126,3.22426910400391,2.66641507148743,2.67084317207336,3.43605060577393
