"","V1","V2","V3","V4","V5","V6"
"1",26.5960547924042,9.26476383209229,2.68760085105896,3.22545456886292,2.95006489753723,3.76318740844727
"2",28.480672121048,8.71878242492676,2.35365891456604,2.08669185638428,2.71821641921997,2.44753313064575
"3",22.63148021698,5.39887309074402,2.46971130371094,1.92303395271301,2.92043232917786,2.04682660102844
"4",36.4722948074341,10.1558623313904,3.31481647491455,2.41173219680786,2.4255211353302,4.27251172065735
