"","V1","V2","V3","V4","V5","V6"
"1",19.7286211967468,4.5494514465332,1.50794744491577,1.33629822731018,1.4313138961792,1.67242512702942
"2",19.7325019359589,4.56323094367981,1.49211363792419,1.34474744796753,1.42030777931213,1.64006009101868
"3",18.9637933731079,4.47489328384399,1.35610957145691,1.12730393409729,1.44904417991638,1.46218819618225
"4",30.9267237663269,8.04048399925232,2.33755640983582,1.85291156768799,2.07487607002258,2.16486096382141
